Sample ID,Date,Publication,OCR Text,Ground Truth,CER
3206305426,1853-07-24,Lloyd's Illustrated Newspaper,"18th Poet-Arthur Scott, Gent, to be easign, by purchase, vice Fitzmaurcie, appointed to the 72nd Regimen.","18th Foot–Arthur Scott, Gent, to be ensign, by purchase, vice Fitzmaurice, appointed to the 72nd Regiment.",0.0660377358490566
3200811895,1893-08-05,Illustrated Police News,"The jury returned a verdict of e manslaughter against Phillips, who is in custody O6 . the charge of wilful murder.","The jury returned a verdict of manslaughter against Phillips, who is in custody on the charge of wilful murder.",0.054054054054054
3206244093,1879-03-30,Lloyd's Illustrated Newspaper,DEATH OF A SCHOOLBOY THROUGH VIO- LENCE.,DEATH OF A SCHOOLBOY THROUGH VIOLENCE.,0.0526315789473684
3200811332,1893-02-25,Illustrated Police News,"Two doctors commenced an operation ueon him,. but, after one leg had been amputated and whle the other was being taken off, he passed away while nder the influence of chloroform.","Two doctors commenced an operation upon him, but, after one leg had been amputated and while the other was being taken off, he passed away while under the influence of chloroform.",0.0223463687150838
3206201314,1852-10-17,Lloyd's Illustrated Newspaper,"Th jury returned a verdictd | Ad Aecidental death"" Deeasd was fiiy yease ofag","The jury returned a verdict of ""Accidental death."" Deceased was fifty years of age.",0.216867469879518
3206244096,1879-03-30,Lloyd's Illustrated Newspaper,I A mEucRHANT'S DIVORCE CASE.,A MERCHANT'S DIVORCE CASE.,0.2307692307692307
3200810602,1892-07-23,Illustrated Police News,[SUMECT OF ULLUSTRATION.],[SUBJECT OF ILLUSTRATION.],0.1153846153846153
3206197609,1851-04-13,Lloyd's Illustrated Newspaper,"On Sunday last he'had his meals in bed, which was not unusual on a Sunday.","On Sunday last he had his meals in bed, which was not unusual on a Sunday.",0.0135135135135135
3200810954,1892-11-05,Illustrated Police News,"The fragments had been powdered over with Eawdust, which, from the smell, must have been impregnated with phenic acid.","The fragments had been powdered over with sawdust, which, from the smell, must have been impregnated with phenic acid.",0.0084745762711864
3206204112,1858-11-14,Lloyd's Illustrated Newspaper,"The two young men were nct suspected ot participation in the moneys appropriated by Salmon, but were nevertheless convicted of the offence charged, and were each sentenced to two years' imprisonment.","The two young men were not suspected of participation in the money appropriated by Salmon, but were nevertheless convicted of the offence charged, and were each sentenced to two years' imprisonment.",0.0151515151515151
3206328955,1877-09-30,Lloyd's Illustrated Newspaper,"It appeared that the mother of the child in question was a single Younn woman, and she was de- livered of the child on the 27th of March last, in isling- ton workhouse.","It appeared that the mother of the child in question was a single young woman, and she was delivered of the child on the 27th of March last, in Islington workhouse.",0.0426829268292682
3206197110,1851-01-12,Lloyd's Illustrated Newspaper,sunnEx DEATH or Mr. GEoonE DalUmmoND.,SUDDEN DEATH OF MR. GEORGE DRUMMOND.,0.4444444444444444
3206187528,1845-07-20,Lloyd's Illustrated Newspaper,THE COURT.,THE COURT.,0.0
3202413238,1853-03-27,The Era,"The commission had issued under the petition of Mr. Charles Crowther, brother of the unfortunate gentleman.","The commission had issued under the petition of Mr. Charles Crowther, brother of the unfortunate gentleman.",0.0
3200812175,1893-10-21,Illustrated Police News,"He tried to escape over a wall, but was detained and taken to the police-station.","He tried to escape over a wall, but was detained and taken to the police-station.",0.0
3206304270,1853-02-06,Lloyd's Illustrated Newspaper,"While they* were so eomgaged, an Infant was observed to he struggling ine the water, and Which had tscaped out of a handker. chief in which it was subsequently ascertained it had been wrapped up.","While they were so engaged, an infant was observed to be struggling in the water, and which had escaped out of a handkerchief in which it was subsequently ascertained it had been wrapped up.",0.0526315789473684
3206232666,1869-07-18,Lloyd's Illustrated Newspaper,"Upon the potman and the nephew of the prisoner going' upstairs to thehbedroom, they founrd'the deceased lying upon- the floor dead, and the prisoner was lying wounded in an ad joining room, and upon the nephew asking him what he had done, 'be replied, "" I could not help it. She drove me to do it.""","Upon the potman and nephew of the prisoner going upstairs to the bedroom, they found the deceased lying upon the floor dead, and the prisoner was lying wounded in an adjoining room, and upon the nephew asking him what he had done, he replied ""I could not help it. She drove me to do it.""",0.048780487804878
3200811336,1893-02-25,Illustrated Police News,"Mr. L. HaUl: Who was your mentor in showing you your way through the ,world ?",Mr. M. Hall: Who was your mentor in showing you your way through the world?,0.0533333333333333
3206240619,1872-11-24,Lloyd's Illustrated Newspaper,"She said that thepri- soner could behave herself very well, but had occasional outbursts of temper,","She said that the prisoner could behave herself very well, but had occasional outbursts of temper.",0.0408163265306122
3206264220,1887-05-22,Lloyd's Illustrated Newspaper,DORSETSHIIE.,DORSETSHIRE.,0.0833333333333333
3206260932,1886-01-03,Lloyd's Illustrated Newspaper,"He neither prescribed for nor advised them; and they, left..","He neither prescribed for nor advised them, and they left.",0.0517241379310344
3206257161,1884-06-08,Lloyd's Illustrated Newspaper,"'The inspector took them fror him, and s~aid, "" You will have to go with me to the police-station,"" 4nd prisoner then, with an eath struck witness on the right shoulder with his fist, and attempted to pass.","The inspector took them from him, and said, ""You will have to go with me to the police-station,"" and prisoner then, with an oath, struck witness on the right shoulder with his fist, and attempted to pass.",0.034313725490196
3200811639,1893-05-20,Illustrated Police News,The Italian Consul has q d been communicated with.,The Italian Consul has been communicated with.,0.0869565217391304
3206305426,1853-07-24,Lloyd's Illustrated Newspaper,"ft0th Foot-Lieutenaast Edward Rawlinge Hannam, from the Bth Foot, to be paymaster, vice Fitz Gerald, appsinted to the 80th Foot; Lieutenant Richard Harcourt Robinson to be ad- jutant, vice Kenny, promoted.","60th Foot–Lieutenant Edward Rawlings Hannam, from the 8th Foot, to paymaster, vice Fitz Gerald, appointed to the 30th Foot; Lieutenant Richard Harcourt Robinson to be adjutant, vice Kenny, promoted.",0.0707070707070707
3206275740,1891-04-12,Lloyd's Illustrated Newspaper,-Mr. Besley prosecuted.,-Mr. Besley prosecuted.,0.0
3200812911,1894-04-28,Illustrated Police News,On Monday the police ta ' found a body of lads ar-edAwith old Crimean bayonets ol and sticks going. to meet the Priory lads.,On Monday the police found a body of lads armed with old Crimean bayonets and sticks going to meet the Priory lads.,0.0956521739130434
3206238351,1871-12-10,Lloyd's Illustrated Newspaper,-Sir W. Bodkin cautioned the prisoner as to his fature conduct.,-Sir W. Bodkin cautioned the prisoner as to his future conduct.,0.0158730158730158
3206270938,1889-12-29,Lloyd's Illustrated Newspaper,"There had been someone in his surgery the whole day, so that anyone who had gone there would have been attended to.","There had been someone in his surgery the whole day, so that anyone who had gone there would have been attended to.",0.0
3206200069,1852-04-11,Lloyd's Illustrated Newspaper,TUESDAY.,TUESDAY.,0.0
3206328949,1877-09-30,Lloyd's Illustrated Newspaper,I knew defendant by sight. h at did not then know his name.,"I knew defendant by sight, but did not then know his name.",0.0689655172413793
3206277695,1891-09-27,Lloyd's Illustrated Newspaper,"This brought .Polioe-constable 141 Yonthescene,who took the prisoner to the police-station.","This brought Police-constable 141 Y on the scene, who took the prisoner to the police-station.",0.0638297872340425
3206275812,1891-04-12,Lloyd's Illustrated Newspaper,"-Twenty-four Italian, cmigranits will bo sent back to Europe on board the steamer-Burgundia, because they are sufferers from con- tagious diseases or have no means of support.","–Twenty-four Italian emigrants will be sent back to Europe on board the steamer Burgundia, because they are sufferers from contagious diseases or have no means of support.",0.0467836257309941
3206258792,1885-02-22,Lloyd's Illustrated Newspaper,"She, however, had never seen him from that time until now, when she saw him in court.","She, however, had never seen him from that time until now, when she saw him in court.",0.0
